,Year,Date,Police_Sta,Road,Address,City,State,Zip_Code,Time,Kind,Reason,Vehicle,Victim,Age,geometry,Zip_code,_Adress,x,y,year
237,2011.0,2011-12-05,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,569 Λεωφ. Βουλιαγμένης,Αργυρούπολη,Αττική,16451.0,13:00 - 17:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,motorcycle,Οδηγός,46-55,POINT Z (23.74445435700005 37.91710119500004 0),,,23.744454357000052,37.91710119500004,2011.0
239,2011.0,2011-12-09,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,40 Λεωφ. Κηφισού,Αιγάλεω,Αττική,12241.0,17:00 - 21:00,Σύγκρουση,Απόσπαση προσοχής οδηγού,motorcycle,Οδηγός,55+,POINT Z (23.68587778300002 37.98874858000005 0),,,23.685877783000024,37.98874858000005,2011.0
240,2011.0,2011-12-09,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,20 Λεωφ.Σχιστού,Πέραμα,Αττική,18863.0,07:00 - 09:00,Εκτροπή,Υπερβολική ταχύτητα,car,Οδηγός,36-45,POINT Z (23.59682982800007 37.97885246500005 0),,,23.596829828000068,37.978852465000045,2011.0
241,2011.0,2011-12-10,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,6 Λεωφ. Βουλιαγμένης,Γλυφαδα,Αττική,16675.0,24:00 - 07:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,36-45,POINT Z (23.75042874000007 37.88678906500007 0),,,23.750428740000075,37.88678906500007,2011.0
242,2011.0,2011-12-18,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,70 Λεωφ. Μαραθώνος,Γέρακας,Αττική,15344.0,24:00 - 07:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,18-25,POINT Z (23.85429524100005 38.00884147700003 0),,,23.854295241000045,38.00884147700003,2011.0
243,2011.0,2011-12-19,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Λοιπό Ε.Ο. Δίκτυο,"49,9 χ/θ Ε.Ο. Αθηνών-Ωρωπού",,Αττική,0.0,09:00 - 13:00,Σύγκρουση,Κίνηση στο αντίθετο ρεύμα,Other,Οδηγός,36-45,POINT Z (23.72543312900007 38.26274421800008 0),,,23.725433129000066,38.26274421800008,2011.0
244,2011.0,2011-12-23,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Αττική οδό,Αττικη Οδ. Ε 3-1,Ελευσίνα,Αττική,0.0,24:00 - 07:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,26-35,POINT Z (23.54345308000006 38.05163704800003 0),,,23.543453080000063,38.05163704800003,2011.0
245,2011.0,2012-12-23,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,99 Στρ. Αλεξάνδρου Παπάγου,Ζωγράφου,Αττική,15773.0,17:00 - 21:00,Παράσυρση Πεζού,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Πεζός,55+,POINT Z (23.76972964000004 37.97799005700006 0),,,23.769729640000037,37.977990057000056,2012.0
246,2011.0,2011-12-24,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,30 Γ. Παπανδρέου,Αγ. Ανάργυροι,Αττική,13562.0,24:00 - 07:00,Πρόσκρουση,Υπερβολική ταχύτητα,car,Οδηγός,26-35,POINT Z (23.72225420700005 38.03161626100007 0),,,23.72225420700005,38.03161626100007,2011.0
247,2011.0,2011-12-24,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,337 Θηβών,Αιγάλεω,Αττική,12244.0,17:00 - 21:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,car,Πεζός,55+,POINT Z (23.67594040400007 37.98888403700005 0),,,23.675940404000073,37.98888403700005,2011.0
248,2011.0,2011-12-26,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,ΝΕΟ Αθηνών - Πατρών,N.E.O. Αθηνών-Κορίνθου,Ελευσίνα,Αττική,15600.0,13:00 - 17:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Επιβάτης,18-25,POINT Z (23.55655083000005 38.04902171600003 0),,,23.55655083000005,38.04902171600003,2011.0
250,2011.0,2011-12-26,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,ΝΕΟ Αθηνών - Θεσ/κης,N.E.O. Αθηνών-Θεσ/νίκης,Ν. Φιλαδέλφεια,Αττική,0.0,13:00 - 17:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,26-35,POINT Z (23.73178132600003 38.03495730000003 0),,,23.731781326000032,38.03495730000003,2011.0
251,2011.0,2011-12-26,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Ελ. Βενιζέλου & Εθν. Μακαρίου,Αχαρναί,Αττική,13674.0,07:00 - 09:00,Παράσυρση Πεζού,Υπερβολική ταχύτητα,car,Πεζός,55+,POINT Z (23.73450607000007 38.09765324500006 0),,,23.734506070000066,38.09765324500006,2011.0
252,2011.0,2011-12-27,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,107 Λεωφ. Μεσογείων,Αθήνα,Αττική,11526.0,17:00 - 21:00,Παράσυρση Πεζού,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Πεζός,55+,POINT Z (23.76974253700007 37.98973961500008 0),,,23.76974253700007,37.989739615000076,2011.0
0,2012.0,2012-01-01,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,34 Πόντου,Κηφισιά,Αττική,,17:00 - 21:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,car,Πεζός,55+,POINT Z (23.82513347932667 38.08493488213918 0),14671.0,,23.825133479326666,38.08493488213918,2012.0
1,2012.0,2012-01-02,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Δοϊράνης & Φιλαρέτου,Καλλιθέα,Αττική,,09:00 - 13:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,46-55,POINT Z (23.70652288302466 37.95023316972504 0),17673.0,,23.70652288302466,37.95023316972504,2012.0
2,2012.0,2012-01-02,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,73 Λεωφόρος Φυλής,Άνω Λιόσια,Αττική,,17:00 - 21:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,26-35,POINT Z (23.70968278503256 38.07145146901013 0),13342.0,,23.709682785032555,38.07145146901013,2012.0
3,2012.0,2012-01-02,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,24 Δορυλαίου,Αθήνα,Αττική,,24:00 - 07:00,Σύγκρουση,Παραβίαση σηματοδότη,car,Επιβάτης,18-25,POINT Z (23.75483387158596 37.98354430202795 0),11521.0,,23.75483387158596,37.98354430202795,2012.0
4,2012.0,2012-01-09,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,43 Ηπείρου,Αγία Παρασκευή,Αττική,,09:00 - 13:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,car,Πεζός,55+,POINT Z (23.81491527162251 38.00842627495268 0),15341.0,,23.81491527162251,38.00842627495268,2012.0
5,2012.0,2012-01-10,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,57 Εθνικής Αντιστάσεως,Νέα Ιωνία,Αττική,,07:00 - 09:00,Εκτροπή,Αίτια αναφερόμενα στην οδό και τον καιρό,motorcycle,Οδηγός,46-55,POINT Z (23.76663818930103 38.03537488724129 0),14234.0,,23.766638189301034,38.03537488724129,2012.0
6,2012.0,2012-01-13,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,47 Γρηγορίου Λαμπράκη,Νίκαια,Αττική,,21:00 - 24:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,motorcycle,Πεζός,36-45,POINT Z (23.66345514433948 37.97753103912623 0),18454.0,,23.66345514433948,37.977531039126234,2012.0
7,2012.0,2012-01-13,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,48 Γρηγορίου Λαμπράκη,Νίκαια,Αττική,,21:00 - 24:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,motorcycle,Οδηγός,18-25,POINT Z (23.6637643780237 37.97754825844544 0),18454.0,,23.6637643780237,37.97754825844544,2012.0
8,2012.0,2012-01-14,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,116 Δερβενακίων,Πειραιάς,Αττική,,13:00 - 17:00,Σύγκρουση,Παραβίαση προτεραιότητας,motorcycle,Οδηγός,46-55,POINT Z (23.63762769975858 37.96048706972255 0),18544.0,,23.637627699758582,37.96048706972255,2012.0
9,2012.0,2012-01-15,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Λεωφόρος Κηφισού & Λεωφόρος Αθηνών,Περιστέρι,Αττική,,24:00 - 07:00,Πρόσκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,26-35,POINT Z (23.69494870272052 37.99698643177845 0),12242.0,,23.694948702720524,37.99698643177845,2012.0
10,2012.0,2012-01-15,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Λεωφόρος Κηφισού & Λεωφόρος Αθηνών,Περιστέρι,Αττική,,24:00 - 07:00,Πρόσκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Επιβάτης,26-35,POINT Z (23.69497001125706 37.99700783474384 0),12242.0,,23.694970011257055,37.99700783474384,2012.0
11,2012.0,2012-01-16,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Λεωφόρος Αθηνάς & Σεφέρη,Βούλα,Αττική,,17:00 - 21:00,Εκτροπή,Υπερβολική ταχύτητα,car,Οδηγός,18-25,POINT Z (23.77850142969726 37.82782527511642 0),16673.0,,23.778501429697258,37.827825275116425,2012.0
12,2012.0,2012-01-18,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Αττική οδό,Αττική Οδός Φυλή,Φυλή,Αττική,,09:00 - 13:00,Πρόσκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,55+,POINT Z (23.7117102067607 38.07039561186804 0),13341.0,,23.7117102067607,38.07039561186804,2012.0
13,2012.0,2012-01-19,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Αγ.Νικολάου & Κρυσταλλοπηγής,Ίλιον,Αττική,,24:00 - 07:00,Παράσυρση Πεζού,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Πεζός,55+,POINT Z (23.70337284028443 38.04086473212175 0),13123.0,,23.70337284028443,38.04086473212175,2012.0
14,2012.0,2012-01-19,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,400 Θηβών,Περιστέρι,Αττική,,09:00 - 13:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,36-45,POINT Z (23.69480341904261 38.02319678430422 0),13121.0,,23.694803419042614,38.02319678430422,2012.0
15,2012.0,2012-01-22,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,79 Βεΐκου,Αθήνα,Αττική,,24:00 - 07:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,26-35,POINT Z (23.72350183234374 37.96474185585203 0),11741.0,,23.723501832343743,37.964741855852026,2012.0
16,2012.0,2012-01-23,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,24 Ποταμού,Κορυδαλλός,Αττική,,13:00 - 17:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,46-55,POINT Z (23.64215194165882 37.98766189388135 0),18122.0,,23.642151941658824,37.98766189388135,2012.0
17,2012.0,2012-01-24,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Λοιπό Οδικό Δίκτυο,10 Βασιλειάδου,Δραπετσώνα,Αττική,,17:00 - 21:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,motorcycle,Πεζός,55+,POINT Z (23.62229841194221 37.94381832265753 0),18648.0,,23.62229841194221,37.943818322657535,2012.0
18,2012.0,2012-01-26,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Σπύρου Λούη και Κύμης,Μαρούσι,Αττική,,24:00 - 07:00,Παράσυρση Πεζού,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Πεζός,36-45,POINT Z (23.77670113804714 38.04047406842358 0),15123.0,,23.776701138047144,38.04047406842358,2012.0
19,2012.0,2012-01-28,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Λεωφόρος Καλλιρόης & Συγγρού,Αθήνα,Αττική,,13:00 - 17:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,46-55,POINT Z (23.72100299499226 37.96039389995855 0),11745.0,,23.72100299499226,37.96039389995855,2012.0
20,2012.0,2012-01-28,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,7 Ούλωφ Πάλμε,Ζωγράφος,Αττική,,13:00 - 17:00,Παράσυρση Πεζού,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Πεζός,55+,POINT Z (23.76091912341889 37.97553260074898 0),16121.0,,23.760919123418887,37.97553260074898,2012.0
21,2012.0,2012-02-03,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Λεωφόρος Λαυρίου & Κωνσταντίνου Ανδρίκου,Γλυκά Νερά,Αττική,,13:00 - 17:00,Παράσυρση Πεζού,Λοιπά αίτια αναφερόμενα σε οδηγούς,Other,Πεζός,55+,POINT Z (23.85036470936387 37.98895388511374 0),15354.0,,23.850364709363873,37.988953885113744,2012.0
22,2012.0,2012-02-12,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Αττική οδό,Αττική Οδός Χαλάνδρι,Χαλάνδρι,Αττική,,24:00 - 07:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,46-55,POINT Z (23.82794619625997 38.02798818960332 0),15234.0,,23.827946196259973,38.02798818960332,2012.0
23,2012.0,2012-02-12,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Αττική οδό,Αττική Οδός Χαλάνδρι,Χαλάνδρι,Αττική,,24:00 - 07:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Επιβάτης,36-45,POINT Z (23.82796660457518 38.02793953717998 0),15234.0,,23.82796660457518,38.027939537179975,2012.0
24,2012.0,2012-02-13,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Θηβών & Θεοκρίτου,Περιστέρι,Αττική,,09:00 - 13:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,Other,Πεζός,55+,POINT Z (23.69014960641925 38.01427315787998 0),12134.0,,23.690149606419254,38.014273157879984,2012.0
25,2012.0,2012-02-13,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Θηβών & Θεοκρίτου,Περιστέρι,Αττική,,09:00 - 13:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,Other,Πεζός,55+,POINT Z (23.69015189069722 38.01431454737849 0),12134.0,,23.690151890697223,38.01431454737849,2012.0
26,2012.0,2012-02-17,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Περικλέους & Ζαΐμη,Πετρούπολη,Αττική,,24:00 - 07:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,36-45,POINT Z (23.68150647224593 38.03202543332714 0),13231.0,,23.68150647224593,38.032025433327135,2012.0
27,2012.0,2012-02-17,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,200 Λεωφόρος Κύπρου,Αργυρούπολη,Αττική,,24:00 - 07:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,26-35,POINT Z (23.75741943505892 37.89860566132228 0),16452.0,,23.75741943505892,37.89860566132228,2012.0
28,2012.0,2012-02-18,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,232 Λένορμαν,Αθήνα,Αττική,,24:00 - 07:00,Ανατροπή,Απόσπαση προσοχής οδηγού,motorcycle,Οδηγός,18-25,POINT Z (23.70829237199541 37.99920494685085 0),10443.0,,23.708292371995412,37.99920494685085,2012.0
29,2012.0,2012-02-19,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Λοιπό Οδικό Δίκτυο,40 Λεωφόρος Ποσειδώνος,Παλαιό Φάληρο,Αττική,,21:00 - 24:00,Εκτροπή,Υπερβολική ταχύτητα,car,Επιβάτης,26-35,POINT Z (23.7114516219948 37.91079922900127 0),17455.0,,23.711451621994797,37.91079922900127,2012.0
30,2012.0,2012-02-22,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,239 Λεωφόρος Αλκυονίδων,Βουλιαγμένη,Αττική,,13:00 - 17:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,55+,POINT Z (23.77357231660915 37.82971328304166 0),16673.0,,23.773572316609147,37.829713283041656,2012.0
31,2012.0,2012-02-23,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,79 Γρηγορίου Λαμπράκη,Νίκαια,Αττική,,09:00 - 13:00,Παράσυρση Πεζού,Λοιπά αίτια αναφερόμενα σε οδηγούς,Other,Πεζός,55+,POINT Z (23.66085051344049 37.97847226418372 0),18454.0,,23.660850513440494,37.97847226418372,2012.0
32,2012.0,2012-02-25,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Λεωφόρος Μαραθώνος & Λεωφόρος Σταμάτας,Δροσιά,Αττική,,07:00 - 09:00,Παράσυρση Πεζού,Λοιπά αίτια αναφερόμενα σε οδηγούς,Other,Πεζός,55+,POINT Z (23.85841757980751 38.12074400733013 0),14578.0,,23.858417579807508,38.12074400733013,2012.0
33,2012.0,2012-02-25,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,180 Πειραιώς & Λαμίας,Ταύρος,Αττική,,07:00 - 09:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,26-35,POINT Z (23.7019293276764 37.96993570686743 0),17778.0,,23.701929327676396,37.96993570686743,2012.0
34,2012.0,2012-02-26,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Λοιπό Οδικό Δίκτυο,99 Λεωφόρος Σχιστού,Πέραμα,Αττική,,24:00 - 07:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,36-45,POINT Z (23.59969847230673 37.97515621918421 0),18863.0,,23.599698472306727,37.975156219184214,2012.0
35,2012.0,2012-02-29,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,44 Λεωφόρος Κύμης,Νέα Ιωνία,Αττική,,13:00 - 17:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,55+,POINT Z (23.7742019067926 38.03780003594295 0),14235.0,,23.774201906792598,38.03780003594295,2012.0
36,2012.0,2011-03-11,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,290 Λεωφόρος Βασιλέως,Κορωπί,Αττική,,24:00 - 07:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,18-25,POINT Z (23.87760044730283 37.89562838374297 0),19400.0,,23.877600447302825,37.895628383742974,2011.0
37,2012.0,2012-03-13,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,ΝΕΟ Αθηνών - Πατρών,25ο χλμ Νέας Εθνικής Οδού Αθηνών Κορίνθου,Ελευσίνα,Αττική,,17:00 - 21:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,car,Πεζός,26-35,POINT Z (23.52648212664889 38.05590666316203 0),19200.0,,23.526482126648887,38.055906663162034,2012.0
38,2012.0,2012-03-14,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Λοιπό Οδικό Δίκτυο,Λεωφόρος Αλίμου Κατεχάκη & Εθνικής Αντιστάσεως,Καισαριανή,Αττική,,21:00 - 24:00,Σύγκρουση,Κίνηση στο αντίθετο ρεύμα,motorcycle,Οδηγός,36-45,POINT Z (23.7880327442158 37.96542264803685 0),16122.0,,23.788032744215798,37.96542264803685,2012.0
39,2012.0,2012-03-17,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Λοιπό Οδικό Δίκτυο,150 Λεωφόρος Κηφισού,Αθήνα,Αττική,,13:00 - 17:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,36-45,POINT Z (23.71811764071657 38.01035059660279 0),10443.0,,23.71811764071657,38.01035059660279,2012.0
